Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
-0.9153109582192174,-1.0203772539849572,-1.3138242825352568,-0.24841996543852887,-1.7228247444806908,-1.708422193897001,-0.9214399960147688,-0.8971352405487968,0.4126327022100863,0.7768847550654511,1.4284136561479157,1.7322735613365576,0.22590736785532226,1.728176163326664,1.7300099161445601,1.7351538732126366,4
-0.909429001686617,-1.0679935594107801,-1.3498612992515577,-0.19188642850949517,-1.8494793709512967,-1.8465698257574883,-0.9224117947399745,-0.8911184044132098,0.8098660843936061,1.7723375585603147,1.8749959838162331,1.8651505595582556,0.17065043535371796,1.8285203899745448,1.863832089986062,1.7791335627212488,4
-0.9063822325217712,-0.6252269538258192,-1.2476499736642293,-0.3073398881108107,-1.5473445840463085,-1.5227595570855632,-0.8852079497886385,-0.8880030589208816,0.04569337351246038,-1.6611651375382757,-0.8911151381814615,1.5458791931225748,0.28712912984328176,1.5763084956562223,1.542825655206164,1.3012534914193568,4
-0.9020334197443963,-0.9594962290319355,-1.397343583769113,-0.11541777053922445,-2.019834847329023,-2.0387278954399015,-0.902157117897567,-0.8835578840704911,0.6628645287297987,0.03974404829923393,1.04822573453776,2.041603073114994,0.09910944865585807,1.9630342318966507,2.042065304909379,1.4694144734893082,4
-0.8996434360672492,-1.0780578756607098,-1.3150254067577052,-0.21327800711119982,-1.7686862102419416,-1.7580156949483898,-0.9086110754056208,-0.881115702524585,0.4967500121285092,1.1712056726073568,2.0447240154711808,1.7796019006844144,0.19212587088758323,1.7539621618429349,1.7776371853207757,1.6999499886761031,4
-0.8899883685175616,-1.0105540947711267,-1.4244750604044636,-0.06079189819185316,-2.1317155835718093,-2.1694113330195903,-0.8924943060057126,-0.8712552361490157,-0.08011593279938586,0.31628296002088946,1.5446558437774933,2.1660788163788967,0.04265206166560763,2.0533584096831534,2.1681756858864505,1.8258753717818137,4
-0.8897716495668305,-1.083258934649246,-1.391142411984248,-0.09833637311021623,-2.032029352297498,-2.0527895443418442,-0.9006525849982988,-0.8710340071842172,0.931537741602814,1.451467271954858,2.1750660598287825,2.0560014593474993,0.08147892601282765,1.9652417070147794,2.0566364510609536,1.5772346578267082,4
-0.8586784752229726,-1.0234248859054251,-1.332264298884831,-0.1001666819954136,-1.9385544443683789,-1.9460764119515868,-0.8715261952916767,-0.8393390920044183,0.21301194227031922,1.750955000577121,1.905934883028667,1.9502684459186148,0.08783272902384008,1.858197232172647,1.9497321595329293,1.0967574504785826,4
-0.8571727966256338,-0.9481874535092518,-1.3444049400510187,-0.08094963598024443,-1.9819288592029172,-1.9952899810506344,-0.8621455767646241,-0.8378065446093529,1.2859849367376657,0.6264698457646856,1.290138886681166,1.994369504295807,0.07044347491033244,1.8918909528546357,1.9942944850888429,0.9627004425537761,4
-0.8487938650093945,-0.9722317372432616,-1.3693959467333072,-0.03919613758999798,-2.0742897261781033,-2.1018595418358745,-0.8546986241744654,-0.8292818911004335,0.704747051103263,0.7491177572494577,1.5498708087068886,2.100721864859415,0.024106016284331767,1.9698589114952691,2.1019204965396328,1.5384044518626458,4
-0.8435387226296693,-1.0224225906291566,-1.2596871775395162,-0.16234854188898482,-1.747218792448843,-1.7347425391418052,-0.8548049161856471,-0.8239386314650387,0.6238240400527715,1.509457313046864,2.0230317140470038,1.7567008955934977,0.14305020678901523,1.6955102570622487,1.754586400218701,1.6568639189389387,4
-0.8426813666817683,-0.9816553007101477,-1.3509056487278264,-0.05134845218604668,-2.030007992828142,-2.0504556989659526,-0.8517235429692074,-0.8230671385505981,1.182779351100134,1.1828756951297241,1.6771223251404983,2.056874401736531,0.03347799353921423,1.9304979999063878,2.0575200033654797,1.8203984757712055,4
-0.8341174839363382,-0.993027217822983,-1.3344180042877596,-0.04460965653148253,-2.0131657938812424,-2.0310559082990554,-0.8437649975495396,-0.8143657147130288,0.915995892152745,1.2703605999401464,1.8435851863353874,2.0267223454803664,0.035561861342563006,1.9002661797431235,2.027010457098174,0.9021113314848885,4
-0.8341174839363382,-0.9801894294911928,-1.2485335321649065,-0.1559547669181855,-1.738043470680977,-1.724827151203717,-0.840162125897029,-0.8143657147130288,0.09261865068700094,0.7681973213824335,1.7333079983690534,1.7468218735527137,0.13707763247831042,1.681072822734692,1.7446457450504966,1.6300548957689214,4
-0.8325137153579342,-0.7617134036669598,-1.1580208905406049,-0.26674145033734686,-1.4593638528267228,-1.4318852349087818,-0.8296891966710984,-0.8127369285377216,0.3234780546464725,-0.26393011124148275,0.13403584455428677,1.4633583894896267,0.24215979307831803,1.4613772087799948,1.4601422140708402,1.9058844865424818,4
-0.8325137153579342,-0.9911370270966382,-1.2922510738181994,-0.0969041187263206,-1.8807752520488823,-1.8812989399787712,-0.8402680481510986,-0.8127369285377216,0.3446222927907085,1.0011888016731953,1.8403336156723344,1.8929514022198977,0.08199271121890638,1.7939106161307363,1.8918729265054994,1.370967318872087,4
-0.8313380118121931,-0.9368324821075016,-1.2956096940911714,-0.08949592815020678,-1.8954450835109822,-1.8976633908922393,-0.8328600145433275,-0.8115430328246032,0.7511196180653359,0.20234810059641578,1.3945293051336578,1.9072041460633937,0.07564230630755585,1.804216643607118,1.9062545019711254,1.279256492049543,4
-0.8254644888386709,-0.9638571072820311,-1.3313172876331165,-0.029294861426170868,-2.028133048081715,-2.0482919671748516,-0.8344463357299459,-0.8055804973404801,0.5459912027497531,1.174546319286788,1.6639904494756639,2.0410118064886427,0.021756254866600842,1.9050918585994059,2.0414670341190404,0.7894317070072977,4
-0.8226908130837884,-0.9493487928951658,-1.310400716238727,-0.05413573855845894,-1.9637120492820366,-1.9745580657275847,-0.8314856947587818,-0.8027658685714588,-0.31961178011030744,1.1479055888210663,1.56426775500432,1.9799601128908486,0.04072659301383054,1.8549569581347014,1.9797301227776947,1.3210514903111357,4
-0.8195992940783601,-0.9824242792546164,-1.3591263953387394,0.009477051140898548,-2.1214641367287443,-2.1572764896647123,-0.8312743014920692,-0.7996295194400027,1.239442346471221,1.5712715944347122,1.8704817924917847,2.1499674586906345,-0.022562072855280897,1.986880875101526,2.1518346135907773,1.4280006341402782,4
-0.814487388256299,-1.0005124835407047,-1.2276971275178847,-0.1359788733475404,-1.7310990386963534,-1.717335074160438,-0.8283159312237355,-0.7944453683591218,1.046086344702664,1.9041673913440358,2.0723193892146576,1.7339519646820027,0.12181761039954717,1.6570740848747945,1.7316982193513333,1.1876194419295294,4
-0.8122529261278841,-0.9220257672953778,-1.335197403815575,-0.004553785136708754,-2.066188914174061,-2.0924120653193987,-0.8085075212773052,-0.7921800624611135,-0.17467363731782407,-0.351246169672181,1.420162793448251,2.0913832684734666,-0.00934580290669708,1.9349790654970311,2.0924608018228334,1.4874715555410887,4
-0.8049196834099286,-0.8891386449664833,-1.290401314462824,-0.047409343833937766,-1.9414044375183845,-1.9492943775270974,-0.8088228615807255,-0.7847487275103915,0.41411457270548946,0.4918355833291439,1.2118453199861903,1.96436202775544,0.02839138850436394,1.8296211576183339,1.9639689483468894,1.9647055690157629,4
-0.8029026907027977,-1.0020149335646538,-1.3036948200744105,-0.016886034764656218,-2.001421722177485,-2.017576665770388,-0.8158718135047703,-0.7827055949752978,0.30073815185613006,1.7697076643751122,2.18413674310494,2.0137650013141157,0.008741298590028696,1.8668848759072056,2.0139051480703465,0.8709707929362334,4
-0.7935738245192523,-0.8913136351448396,-1.3447794898090488,0.04520350778265103,-2.145923255043662,-2.1862848793471468,-0.7944472016262806,-0.7732605258705234,0.9875465376687462,0.1292764398758764,1.3137606989029906,2.1766162626904686,-0.05787548755911322,1.9883161278161545,2.1788663270825954,1.449510157417318,4
-0.791244949316668,-0.9160301943125707,-1.15700905080762,-0.1795571818983354,-1.566701304164767,-1.5429408533042792,-0.8016811370075911,-0.7709038430132558,0.6844289531200334,1.3864078710851535,1.5332351678436733,1.571706274782506,0.1585809617123795,1.5158387461717915,1.568726537415796,1.7899452675171426,4
-0.7869083411620946,-0.861901843279965,-0.9827367316684062,-0.3824323416120031,-1.0483623740327757,-1.022752777222298,-0.7897363763880533,-0.7665167290004888,0.9977828558330495,0.35963195642456786,1.1308349881376438,1.0433481863376286,0.3605951314352253,1.1141301490988949,1.0408269406395294,1.2400969616332171,4
-0.786379804327871,-1.0152363992803541,-1.3297175057425756,0.040745142275020865,-2.116771884880921,-2.1517333039093023,-0.8024157358471575,-0.765982149858092,0.9162545692326658,2.25882630544765,2.4493145904755522,2.146953004615047,-0.05471165988654425,1.959439190068286,2.1487777843032223,1.5848605501612796,4
-0.7847946084635873,-0.8196284868343306,-1.3098162235686326,0.03098345682439867,-2.073191441851716,-2.1005775172583827,-0.7852400568879304,-0.7643789791685585,1.2066911815716492,0.08131938879390391,0.8261333202686802,2.0853258758427966,-0.0347070217780126,1.9096839714375526,2.0863258216513594,0.5423314490315188,4
-0.7845832960111362,-0.9941986564185171,-1.2696947359046582,-0.02985582225711072,-1.931984747491974,-1.9386667640985757,-0.798324662823469,-0.7641652872929028,0.8039066499439874,1.890380351597248,2.2703308941791414,1.9536351291561844,0.011770277678085618,1.8063200009297942,1.9531326948718892,1.9016451434080925,4
-0.7836325268297293,-0.8840372136356851,-1.3112652634557955,0.03918360483765254,-2.0861632948463393,-2.115742971531096,-0.7894225167846044,-0.7632038607870667,-0.05095669843968131,0.7358965384802632,1.330214621756771,2.0934357304942774,-0.038717992292132686,1.915197916135815,2.0945397248251387,0.20261982778045362,4
-0.7832100346362731,-0.8592695292482104,-1.3047834096871025,0.015890802414411723,-2.045697799429974,-2.068602435153708,-0.7863898002837931,-0.76277665829112,0.02764378656282072,0.4027462225518,1.1373029974678897,2.0731508446729126,-0.03200722968448297,1.8989310370368568,2.0739971269766366,1.7803357879417476,4
-0.7813093672761067,-0.8193704710626033,-1.2524499904440751,-0.022914622477063322,-1.9142480479799457,-1.9187196308860819,-0.7777225799981897,-0.7608549944579232,0.7216480636224814,-0.3348165056338936,0.8482000017076966,1.9063796530187724,0.02542031611884277,1.7670932757278242,1.905422448737349,-0.02850445407371927,4
-0.7794095959728831,-0.9068077571158287,-0.9396996698755093,-0.4183146198551596,-0.9395941353403948,-0.9177246036480846,-0.7968570786144419,-0.7589345531575974,0.31748965892507575,2.492615157452508,1.5489657052925128,0.933139384751349,0.39788853422522175,1.0275403360270192,0.9311439971956381,1.0013071836204668,4
-0.7779326156796946,-0.8876388613663232,-1.084070017241867,-0.2364225190571108,-1.3829517535418219,-1.3540259744122052,-0.7773053553946723,-0.7574417213817808,0.4888649665488631,-0.036115577456721726,1.4026020392650898,1.3780318882008267,0.21875670990647003,1.3594158005596113,1.374760096831845,1.2562959761098744,4
-0.7770888703942658,-0.789101991896977,-1.2755116094636654,0.017204784892816582,-2.0020788548408337,-2.018329850909985,-0.759302028347192,-0.7565890064041515,-0.3909426606917954,-1.4355337754100697,0.657701498175951,1.9938397404629433,-0.010079853497473947,1.832237209887715,1.9937589501954103,-0.28643519033864806,4
-0.776245302185378,-0.9181156813737353,-1.2904061878474702,0.016753230387625617,-2.0245585219120334,-2.0441697086417925,-0.7824193526925148,-0.7557365326290035,0.7566607890893376,0.7871698604205147,1.6688562486965166,2.045338108011764,-0.029164885574498096,1.871931773471822,2.0458447494052745,1.3696912632541738,4
-0.7749802819245699,-0.8819659476649286,-1.2012274029989398,-0.09042368777666727,-1.7481085830710081,-1.7357051026648898,-0.7765753169781148,-0.7544582740963482,-0.2368051560430861,0.21319433041574,1.3790024543760868,1.7577101737151588,0.0729877409913039,1.6473471078618531,1.755602075790194,1.663630087475187,4
-0.7728728004262501,-0.9249045561714693,-1.3243406105671118,0.06187181160416528,-2.1361778112362537,-2.174703842297959,-0.7773053553946723,-0.7523290484146932,0.7570375698651197,0.5599139295845872,1.7537059853956312,2.1676431471399846,-0.07536749707267788,1.9656085411226654,2.1697626112851345,1.5679307728731569,4
-0.7707664261425187,-0.9563427670745074,-1.2415532061891028,-0.03412982307173061,-1.8828720441132982,-1.883634578705937,-0.7827326664871332,-0.7502013284714258,0.2911757993899234,1.6158377623004483,2.0458955790562703,1.9002879769106897,0.017008286545364553,1.754709703067773,1.899275324564162,1.7791529712757117,4
-0.7654001849208847,-0.9647869517829101,-1.2835119979283804,0.02810425165967161,-2.0286963631455426,-2.048941938908611,-0.7804355997680054,-0.7447824518867396,0.6289021439921999,2.0962711886406313,2.1670985828237646,2.0532689275481495,-0.04279501739434973,1.870122002511427,2.053870808048928,1.6425516258748862,4
-0.7624570768521125,-0.8305474147137224,-1.2174602784391437,-0.04364506959155094,-1.8332731712678438,-1.8286813220953317,-0.7635613502501941,-0.7418115380157334,0.14841549084497563,0.1568858858511028,1.065214373676503,1.8449798621976123,0.028591944075039462,1.7058320919402106,1.8434965491634092,1.5234449054464665,4
-0.7620368101741557,-0.9875639664921936,-1.3251103292950899,0.09011813746821787,-2.1746317251351033,-2.2205806289245262,-0.7736564952722703,-0.7413873620238024,0.10062856822388974,1.5634183389122158,2.4053037721611124,2.2012613773363423,-0.09777967780578853,1.983974162529876,2.203878893489812,0.987096466281937,4
-0.7617216392629407,-0.955312443260496,-1.2917861607166787,0.05988733826987311,-2.0831708590097353,-2.112239943249668,-0.7734480895668365,-0.7410692694365746,-0.27938094097754246,1.579559810626776,2.1128522381226276,2.0911135096299227,-0.05975834639566221,1.8970579742513898,2.0921875716233544,0.2519599103896436,4
-0.7607762761811139,-0.8912834204065093,-1.2502428571012085,0.0074499929012711765,-1.9502283415959423,-1.9592714339752457,-0.7657447261039046,-0.7401151943064272,0.0017489848980166613,0.6291072294323564,1.5652788694700055,1.9567298778571505,-0.013212837942912906,1.79134790856257,1.9562587590184628,0.690411994172561,4
-0.7573118657307372,-0.9159188576852824,-1.226423400170182,-0.019849640483095884,-1.8778917120202008,-1.878088759905322,-0.7630416757568526,-0.7366195181281399,0.20114802107299828,0.7287113209550493,1.8021352054848414,1.8885070924062926,0.007730147288066045,1.7358403070500443,1.8873892496297309,1.2639204735563543,4
-0.7542698763093872,-0.7611351404759628,-1.2784611012182816,0.052872487456254676,-2.0533171762672375,-2.0774411435951285,-0.7486219780489896,-0.7335509299092612,-0.23337270821614572,-0.5216997422121856,0.6102531596622491,2.0681061001688508,-0.05910925732298454,1.8735042152538208,2.068889603286195,0.803018249632126,4
-0.7493447092217492,-0.9430359191708244,-1.2542273204828787,0.022622397406135922,-1.9761750075558018,-1.9887317968487577,-0.7601327561889822,-0.728584387940417,0.7069651947722284,1.4390815434480506,2.107109584709654,2.002003489167453,-0.04071774113039552,1.818255682748191,2.0020122565559118,2.0274649645389644,4
-0.7444256718594883,-0.7306110990296873,-1.176384914474396,-0.046037659206239416,-1.7665469504159863,-1.7556917844385576,-0.7452063297314868,-0.7236261071583672,-0.2486296309804547,0.12064332311492491,0.4625860550010731,1.7618973027114606,0.04062012449490349,1.6289234000908979,1.7598159454436872,0.5640674597704673,4
-0.7444256718594883,-0.9522940710522343,-1.1994842056036228,-0.02886498855339164,-1.82448935464576,-1.8190124708400601,-0.7591981996196663,-0.7236261071583672,0.7310887188342811,2.0540952216758117,2.2329009446981245,1.8367036705748,0.013461680898939087,1.686523957244283,1.835154963831949,1.5980390470042283,4
-0.7388860297288298,-0.7983201714827564,-1.204345163834652,-0.0034850124418092485,-1.864891181389367,-1.8636416680920613,-0.7408634358979636,-0.7180447507466152,0.07970436641776472,0.25939416796109843,0.9869497408033102,1.8679314880674953,-0.0033497161759597147,1.706664169881962,1.866636355830166,0.7712942029026436,4
-0.735545117884618,-0.7654395558298561,-1.2104872044337704,0.009747818629594117,-1.8916129540967161,-1.8933832624505011,-0.7337391299527096,-0.7146799476317084,0.30692047332466876,-0.1579784627320488,0.7655270751449992,1.8972847500724543,-0.017227383457545053,1.7269474013564532,1.8962450267662978,0.8555458865276969,4
-0.7352320532788486,-0.8636541714523899,-1.2546836027585395,0.05401129767772427,-2.017981029256152,-2.0365940035713104,-0.7418970218270571,-0.7143646929860333,0.966954166616561,0.8542562823335029,1.5343881637414032,2.043369119179459,-0.0693633447488976,1.8401406179516235,2.043852313923032,1.765919175799782,4
-0.7322070516941106,-0.8897930554159962,-1.2352585828022382,0.04425503821239349,-1.975079952618058,-1.9874847056419926,-0.7384872236171816,-0.7113189594927194,0.11752898486927417,0.8025741888332054,1.7798537332059237,1.9878462610318581,-0.0527945206236043,1.7947178776424138,1.9877005711976086,1.0154437253318864,4
-0.7286634754935329,-0.9129035861532372,-1.242298355555193,0.05490256191544143,-1.9999621896233257,-2.015904233067987,-0.7406567514482163,-0.7077520857590929,0.05434867077281807,1.6204461305255902,2.011317945752872,2.021032229731754,-0.06803590412615253,1.817926986615884,2.021254946215237,1.5164196741832234,4
-0.7271011549989819,-0.8496831548194176,-1.1745359139050549,-0.007899553366232947,-1.812956756991923,-1.8063461444451496,-0.7292028807220131,-0.7061798317980225,1.2948205630245804,0.2745037869555721,1.4815863331485577,1.8038191655311147,0.007971370056108096,1.6488669540707799,1.8020234187007904,0.1725326268933437,4
-0.7262681732904823,-0.9316822646003146,-1.1602106430044536,-0.04026173633693125,-1.7489203679363716,-1.7365834359693961,-0.742000395423301,-0.7053416383320814,-0.05574194818718529,2.2090497219882184,2.200513611340841,1.7597849362227034,0.023126188313717076,1.614484747623897,1.7576900482550615,1.7651274593777495,4
-0.7259558510473005,-0.9329515566795552,-1.2419885927456182,0.06014207458477574,-2.006369778971727,-2.023250994149422,-0.7367318205589242,-0.7050273771005321,0.6581835744316236,1.437675527113862,2.214751621088659,2.027656234723363,-0.07305883300758508,1.8210971768840267,2.027955141855937,1.5008537483391229,4
-0.7250190345389683,-0.9125900209806005,-1.295063542642611,0.12339284516920107,-2.1723284910388263,-2.2178191132188374,-0.7360092367843495,-0.704084794045376,0.7403057943666633,1.4695395815792303,2.038975824033664,2.2068229699368995,-0.13630540253511672,1.9604805260399223,2.209525188304245,1.5779582737949116,4
-0.7234581744794951,-0.8674413494442131,-1.1894979315510852,-0.0007578346414326916,-1.8454190131407824,-1.842081922326469,-0.7337391299527096,-0.702514490913358,0.004588866184767036,1.3646695513348077,1.6587611908253461,1.8625424432084592,-0.016856310256582113,1.69145736178371,1.8612022212377244,1.9176554864187532,4
-0.7157670965024845,-0.7434013501771662,-1.2623030576435008,0.1185118078323327,-2.115100573336368,-2.149760581245979,-0.7064985714082691,-0.6947798829070034,-0.12291437718879444,-0.8216756780378113,0.738901146404166,2.123885322059294,-0.11678344566869028,1.8886001265379018,2.1253921179728277,0.16991063133546236,4
-0.7145213313263973,-0.8887963724272092,-1.2474605922601305,0.09436269373028817,-2.060023524387582,-2.0852350045717256,-0.7237457836345789,-0.6935275352648179,0.27126159615078843,1.2114898033383006,1.9153906825269411,2.078125952707419,-0.1020868616784144,1.8519862070739979,2.0790346588668758,0.9977789414636451,4
-0.7141061653927431,-0.7285672396555234,-0.9595396660407375,-0.2581623260907018,-1.1642829689027099,-1.1359610806117313,-0.6967798783834535,-0.6931102045926227,-0.5001311514595096,-1.4023923008453398,0.6435718368649868,1.1611162805338757,0.2378634533624145,1.154999917130384,1.1581713423853774,1.463285270236575,4
-0.7138985991379865,-0.8828707626837705,-1.1815411336826596,0.013449810125178535,-1.8515617467877727,-1.848873050027698,-0.7153178563284922,-0.6929015614793481,0.28456346249373815,0.19488415389938749,1.8685850366076462,1.8632405523956195,-0.026661294616908852,1.6851635911340432,1.861906140072749,1.449687112870354,4
-0.7119272754461246,-0.8608407394230584,-1.258910712375026,0.11080017619335808,-2.0995815788275487,-2.131484664820098,-0.7186046161538989,-0.6909201906378127,1.51654204973632,0.8565350924975562,1.6943488334683137,2.1235299694875023,-0.12045463734496852,1.8854767210027767,2.1250319536948274,1.211808472129699,4
-0.7094386199763458,-0.8842182393647754,-1.132207596023931,-0.039363786216879325,-1.7066736248573777,-1.691067800620167,-0.7157285481444263,-0.688419316318508,0.59229492630388,0.8044860233359146,1.9169849945833097,1.7158561130255108,0.022250442363920337,1.5690842088004515,1.7134983249399558,1.7648917457820599,4
-0.7093349608301146,-0.8227158379163994,-1.2546894318816675,0.10753017776181704,-2.0886956217862744,-2.118709528874338,-0.7164473641293408,-0.6883151594696914,-0.18539127129903,0.9157284676612127,1.3963676443042887,2.1168650455902163,-0.12070236483127929,1.8783559716741778,2.1182772687821885,1.5921608949138955,4
-0.7078840254117218,-0.8534694581111109,-1.01441896141847,-0.18032357502444846,-1.345423709135113,-1.3161242264845456,-0.7187073725218768,-0.6868573519254239,0.6683971422859003,1.4450347648577289,1.6637781524214412,1.3470287459585542,0.15896485715710454,1.289425530594011,1.3437638188444776,1.8308110200944134,4
-0.7074695727720739,-0.8405941561679271,-1.1388126109417807,-0.028897621771046756,-1.7304084000954312,-1.716590555932677,-0.7120338975485107,-0.6864409686052734,0.6609318713791085,0.5787183793936054,1.5585016709416233,1.7425485528701783,0.010533546324664253,1.5880822224318363,1.7403463174358509,1.9367609399297885,4
-0.7046731840693647,-0.8599299761903845,-1.2210900766073582,0.0730575401744235,-1.9909928393139504,-2.005639763967989,-0.7130598337149626,-0.6836319280725379,1.0416084184705805,1.0926157319785958,1.7446142127710274,2.0187631065742724,-0.09105492237467215,1.798636335972428,2.018959927021782,2.112588018316091,4
-0.700017053448759,-0.9178524168587706,-1.181879438431717,0.03841355978104751,-1.8846810297670218,-1.8856505268316655,-0.7145992509644878,-0.6789561775004,0.12363572382085156,2.0240356403830653,2.2995151388516044,1.9030533677829815,-0.054738667042603356,1.7058761084480465,1.9020657973878163,1.8503103294366654,4
